Resetting Python state.
Running C:\Users\Shell\Python\AOC2018-master\AdventOfCode2018\AdventOfCode2018.py
...................................................................................................................................................................................................................................................................................................................................................................#........#..............................................................................#..........#..........#.......................#..................|#~~~~~~~#.#.......#..................................#..........#....................
...................................................................................................................................................................................................................................................................................................................................................................#........#.....................#.....#..................................................#..........#..........#.......................#..................|#~~~~~~~#.#.......#..................................#..........#....................
...................................................................................................................................................................................................................................................................................................................................................................#........#.....................#.....#..................................................#..........#..........#########################..................|#~~~~~~~#.#.......#..................................#..........#....................
...................................................................................................................................................................................................................................................................................................................................................................##########.....................#.....#..................................................#..........#.....................................................|#~~~~~~~#.#.......#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................................................#..........#.....................................................|#~~~~~~~#.#.......#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................................................#..........#.....................................................|#~~~~~~~###.......#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#...............................#..........#.....................................................|#~~~~~~~~~~~~~~~~~#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....................................................|#~~~~~~~~~~~~~~~~~#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....................................................|#~~~~~~~~~~~~~~~~~#..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....................................................|###################..................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#............#.#........#.......#..........#.....................................................|.....................................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#............#.#........#.......#..........#.....................................................|.....................................................#..........#....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#............###........#.......#..........#.....................................................|.....................................................############....................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....................................................|.....................................................................................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....#............#..................................|.....................................................................................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#.......................#.......#..........#.....#............#..................................|.....................................................................................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................#########################.......#..........#.....#............#..................................|.....................................................................................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................................................#..........#.....#............#..................................|.....................................................................................
..................................................................................................................................................................................................................................................................................................................................................................................................#.....#..................................................#..........#.....#............#..................................|.....................................................................................
............................................................................................................................................................................................................................................................................................................................................................#.....................................#.....#..................................................#..........#.....#............#..................................|.....................................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#............................#######..................................................#..........#.....#............#.........................#|||||||||||||||||.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#.....................................................................................############.....#............#.........................#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#......................................................................................................#............#.........................#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#......................................................................................................#............#.........................#~~~~~~####~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#......................................................................................................#............#.........................#~~~~~~#..#~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#......................................................................................................##############.........................#~~~~~~####~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#.............................................................................................................................................#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#.......................................................................................................................................#.....#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#...........................#..................................................................................................#........#.....#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#...........#...............#..................................................................................................#........#.....#~~~~~~~~~~~~~~~#|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................#........#...........#...............#..................................................................................................#........#.....#################|.............................................................................
............................................................................................................................................................................................................................................................................................................................................................##########...........#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#......................|.............................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|||||||||||||||||||#....................................................................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#..........................
.................................................................................................................................................................................................................................................................................................................................................................................#.....#.#.......#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#.....#.#.......#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#.....###.......#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~#~~~~~#~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~#~~~~~#~~~~~~#.........................................#.#........................
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~#######~~~~~~#.........................................#.#...................#....
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#..#................#....
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#..#................#....
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|#~~~~~~~~~~~~~~~~~#.........................................#.#..#................#....
.................................................................................................................................................................................................................................................................................................................................................................................#...............#..................................................................................................#........#............|###################.........................................#.#..#................#....
.................................................................................................................................................................................................................................................................................................................................................................................#################..................................................................................................#........#............|............................................................#.#..#................#....
....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................##########............|............................................................#.#..#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|............................................................#.#..#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|............................................................#.#..#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|............................................................#.#..#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|............................................................###..#................#....
.............................................................................................................................................................................................................................................................................................................................................................................................#............................................................................................................................|.................................................................#................#....
.........................................................................................................................................................................................................................................................................................................................................................................................#...#............................................................................................................................|.................................................................#................#....
.........................................................................................................................................................................................................................................................................................................................................................................................#...#.......................................................#.........................................#.............|||||||||||||||||||||||||#.....................................................#.....######.....#....
.........................................................................................................................................................................................................................................................................................................................................................................................#...#............................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#.....#....#.....#....
.........................................................................................................................................................................................................................................................................................................................................................................................#...#............................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#.....#....#.....#....
.........................................................................................................................................................................................................................................................................................................................................................................................#####............................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#.....######.....#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#.................#.#......#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#.................#.#......#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#.................###......#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#..........................#..................#......................#.............|#~~~~~~~~~~~~~~~~~~~~~~~#.....................................................#................#....
..........................................................................................................................................................................................................................................................................................................................................................................................................................#..........................#..................#......................#.............|#########################.....................................................##################....
..........................................................................................................................................................................................................................................................................................................................................................................................................................############################..................#......................#.............|....................................................................................................
........................................................................................................................................................................................................................................................................................................................................................................................................................................................................########################.............|....................................................................................................
.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|....................................................................................................
.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|....................................................................................................
.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|....................................................................................................
.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|....................................................................................................
.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................|....................................................................................................
